TimeGenerated,UserPrincipalName,AppDisplayName,IPAddress,City,Country,ResultType,ResultDescription,DeviceOS,Browser
2026-08-10T09:51:50Z,lucas.ford@cloudora.io,Cloudora Admin Portal,203.0.113.10,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T09:53:40Z,ryan.boyd@cloudora.io,Microsoft 365,203.0.113.10,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T09:55:09Z,jude.ross@cloudora.io,Microsoft Teams,203.0.113.16,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T09:56:00Z,james.holt@cloudora.io,Outlook Web,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T09:59:00Z,dean.page@cloudora.io,Azure Portal,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-10T10:06:50Z,felix.hart@cloudora.io,SharePoint Online,192.0.2.30,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-10T10:15:25Z,omar.farah@cloudora.io,Outlook Web,185.93.245.66,Dubai,United Arab Emirates,0,Success,iOS 17,Mobile Safari
2026-08-10T10:17:03Z,lena.voss@cloudora.io,Outlook Web,192.0.2.32,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-10T10:18:06Z,daniel.reeve@cloudora.io,SharePoint Online,203.0.113.13,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T10:18:36Z,olivia.kaur@cloudora.io,SharePoint Online,203.0.113.12,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T10:36:10Z,lena.voss@cloudora.io,Azure Portal,192.0.2.32,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-10T10:45:33Z,dina.said@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-10T10:45:54Z,seth.lane@cloudora.io,Cloudora Admin Portal,192.0.2.32,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-10T10:51:56Z,rhys.owen@cloudora.io,Azure Portal,203.0.113.13,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T10:53:35Z,joel.kerr@cloudora.io,Outlook Web,192.0.2.31,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-10T10:59:03Z,maya.chen@cloudora.io,Microsoft 365,203.0.113.11,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T11:05:50Z,nina.cole@cloudora.io,SharePoint Online,198.51.100.22,Manchester,United Kingdom,50126,Invalid username or password,Windows 10,Edge 126
2026-08-10T11:06:32Z,nina.cole@cloudora.io,Cloudora Admin Portal,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T11:06:47Z,jude.ross@cloudora.io,Microsoft 365,203.0.113.16,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T11:09:11Z,leah.stone@cloudora.io,Microsoft Teams,203.0.113.17,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T11:10:15Z,dean.page@cloudora.io,Microsoft Teams,192.0.2.31,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-10T11:12:12Z,ruth.dean@cloudora.io,Azure Portal,192.0.2.32,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-10T11:13:47Z,cole.burke@cloudora.io,Microsoft 365,192.0.2.32,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-10T11:14:09Z,lena.voss@cloudora.io,SharePoint Online,192.0.2.32,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-10T11:20:15Z,seth.lane@cloudora.io,Cloudora Admin Portal,192.0.2.32,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-10T11:20:57Z,priya.nair@cloudora.io,SharePoint Online,203.0.113.10,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T11:21:33Z,emma.hayes@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,50126,Invalid username or password,Android 14,Chrome Mobile
2026-08-10T11:22:14Z,emma.hayes@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T11:22:54Z,omar.farah@cloudora.io,Azure Portal,203.0.113.10,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T11:22:57Z,james.holt@cloudora.io,Outlook Web,198.51.100.20,Manchester,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T11:27:27Z,hugo.marsh@cloudora.io,Cloudora Admin Portal,198.51.100.20,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T11:30:54Z,jude.ross@cloudora.io,Azure Portal,203.0.113.16,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T11:30:54Z,mira.shah@cloudora.io,Azure Portal,192.0.2.31,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-10T11:36:32Z,alba.vega@cloudora.io,Microsoft 365,198.51.100.22,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T11:41:26Z,nina.cole@cloudora.io,Outlook Web,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T11:49:22Z,hugo.marsh@cloudora.io,Microsoft Teams,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T11:49:24Z,leah.stone@cloudora.io,Outlook Web,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-10T11:55:46Z,hugo.marsh@cloudora.io,Outlook Web,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T12:05:17Z,aria.reid@cloudora.io,SharePoint Online,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T12:06:41Z,ruth.dean@cloudora.io,Outlook Web,192.0.2.32,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-10T12:07:13Z,finn.gale@cloudora.io,Microsoft 365,198.51.100.24,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T12:07:38Z,liam.doyle@cloudora.io,Outlook Web,203.0.113.17,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T12:08:41Z,ryan.boyd@cloudora.io,Microsoft 365,203.0.113.10,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T12:10:06Z,chloe.price@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T12:26:22Z,gwen.muir@cloudora.io,Microsoft 365,203.0.113.12,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T12:28:19Z,ruth.dean@cloudora.io,SharePoint Online,192.0.2.32,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-10T12:30:48Z,ethan.wells@cloudora.io,Cloudora Admin Portal,192.0.2.30,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-10T12:37:14Z,seth.lane@cloudora.io,Outlook Web,192.0.2.32,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-10T12:37:27Z,omar.farah@cloudora.io,Cloudora Admin Portal,185.93.245.66,Dubai,United Arab Emirates,0,Success,iOS 17,Mobile Safari
2026-08-10T12:40:47Z,amelia.frost@cloudora.io,Outlook Web,203.0.113.14,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T12:40:52Z,ruth.dean@cloudora.io,Outlook Web,192.0.2.32,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-10T12:54:25Z,priya.nair@cloudora.io,SharePoint Online,203.0.113.10,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T12:55:41Z,dina.said@cloudora.io,Cloudora Admin Portal,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T13:01:36Z,noah.bishop@cloudora.io,Outlook Web,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T13:02:37Z,freya.lynn@cloudora.io,Microsoft 365,198.51.100.20,Manchester,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T13:03:52Z,ruth.dean@cloudora.io,Cloudora Admin Portal,192.0.2.32,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-10T13:07:40Z,sofia.marino@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T13:08:11Z,leah.stone@cloudora.io,SharePoint Online,203.0.113.17,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T13:11:20Z,kian.patel@cloudora.io,SharePoint Online,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-10T13:13:23Z,maya.chen@cloudora.io,Microsoft Teams,203.0.113.11,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T13:15:27Z,alba.vega@cloudora.io,SharePoint Online,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T13:16:27Z,lucas.ford@cloudora.io,Outlook Web,203.0.113.10,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-10T13:29:26Z,gwen.muir@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T13:31:57Z,maya.chen@cloudora.io,Azure Portal,203.0.113.11,London,United Kingdom,50126,Invalid username or password,Windows 11,Chrome 126
2026-08-10T13:33:07Z,maya.chen@cloudora.io,SharePoint Online,203.0.113.11,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T13:35:09Z,cole.burke@cloudora.io,Cloudora Admin Portal,192.0.2.32,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-10T13:38:42Z,noah.bishop@cloudora.io,Microsoft 365,203.0.113.13,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T13:40:20Z,seth.lane@cloudora.io,Microsoft Teams,192.0.2.32,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-10T13:45:20Z,freya.lynn@cloudora.io,Microsoft 365,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-10T13:47:28Z,gwen.muir@cloudora.io,Azure Portal,203.0.113.12,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T13:47:50Z,james.holt@cloudora.io,Microsoft Teams,198.51.100.20,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T13:47:53Z,maya.chen@cloudora.io,Microsoft Teams,203.0.113.11,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T13:48:55Z,tara.kemp@cloudora.io,Outlook Web,203.0.113.14,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T13:49:33Z,chloe.price@cloudora.io,Cloudora Admin Portal,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T13:50:55Z,hugo.marsh@cloudora.io,Outlook Web,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-10T13:52:54Z,dean.page@cloudora.io,Cloudora Admin Portal,192.0.2.31,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-10T13:54:29Z,adam.clark@cloudora.io,Cloudora Admin Portal,192.0.2.30,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-10T13:54:50Z,rhys.owen@cloudora.io,Cloudora Admin Portal,203.0.113.13,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T14:01:12Z,omar.farah@cloudora.io,Azure Portal,185.93.245.66,Dubai,United Arab Emirates,0,Success,iOS 17,Mobile Safari
2026-08-10T14:01:19Z,felix.hart@cloudora.io,Cloudora Admin Portal,192.0.2.30,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-10T14:03:15Z,amelia.frost@cloudora.io,Microsoft Teams,203.0.113.14,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T14:04:13Z,arjun.mehta@cloudora.io,Outlook Web,203.0.113.16,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T14:06:30Z,amelia.frost@cloudora.io,Outlook Web,203.0.113.14,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T14:09:44Z,rhys.owen@cloudora.io,Microsoft Teams,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T14:10:29Z,joel.kerr@cloudora.io,SharePoint Online,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-10T14:13:03Z,daniel.reeve@cloudora.io,Outlook Web,203.0.113.13,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T14:15:38Z,tara.kemp@cloudora.io,SharePoint Online,203.0.113.14,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T14:18:53Z,lena.voss@cloudora.io,SharePoint Online,192.0.2.32,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-10T14:19:49Z,gwen.muir@cloudora.io,SharePoint Online,203.0.113.12,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T14:19:56Z,olivia.kaur@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T14:22:37Z,nina.cole@cloudora.io,Azure Portal,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T14:35:35Z,aria.reid@cloudora.io,SharePoint Online,203.0.113.13,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T14:38:05Z,freya.lynn@cloudora.io,Microsoft 365,198.51.100.20,Manchester,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T14:39:27Z,rhys.owen@cloudora.io,Microsoft Teams,203.0.113.13,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T14:50:46Z,hugo.marsh@cloudora.io,Azure Portal,198.51.100.20,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T14:50:51Z,isla.grant@cloudora.io,Microsoft 365,203.0.113.15,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-10T14:51:32Z,leah.stone@cloudora.io,Microsoft 365,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T14:51:37Z,zara.aziz@cloudora.io,Cloudora Admin Portal,203.0.113.16,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T14:54:03Z,lena.voss@cloudora.io,Azure Portal,192.0.2.32,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-10T14:54:31Z,emma.hayes@cloudora.io,SharePoint Online,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-10T14:56:48Z,nina.cole@cloudora.io,Cloudora Admin Portal,198.51.100.22,Manchester,United Kingdom,50126,Invalid username or password,Windows 11,Chrome 126
2026-08-10T14:57:15Z,nina.cole@cloudora.io,Azure Portal,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T14:58:30Z,felix.hart@cloudora.io,SharePoint Online,192.0.2.30,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-10T14:59:13Z,finn.gale@cloudora.io,SharePoint Online,198.51.100.24,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T15:00:24Z,zara.aziz@cloudora.io,Microsoft 365,203.0.113.16,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T15:00:25Z,liam.doyle@cloudora.io,SharePoint Online,203.0.113.17,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T15:01:09Z,felix.hart@cloudora.io,Microsoft 365,192.0.2.30,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-10T15:01:30Z,zara.aziz@cloudora.io,Microsoft 365,203.0.113.16,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-10T15:23:04Z,zara.aziz@cloudora.io,Azure Portal,203.0.113.16,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T15:23:05Z,adam.clark@cloudora.io,Outlook Web,192.0.2.30,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-10T15:23:50Z,finn.gale@cloudora.io,SharePoint Online,198.51.100.24,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T15:24:15Z,sofia.marino@cloudora.io,Microsoft Teams,203.0.113.17,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T15:24:26Z,james.holt@cloudora.io,Microsoft 365,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T15:34:33Z,nina.cole@cloudora.io,Outlook Web,198.51.100.22,Manchester,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T15:47:42Z,freya.lynn@cloudora.io,Azure Portal,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T15:49:00Z,omar.farah@cloudora.io,Azure Portal,203.0.113.10,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T15:49:57Z,ruth.dean@cloudora.io,Azure Portal,192.0.2.32,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-10T15:51:09Z,chloe.price@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T15:56:17Z,amelia.frost@cloudora.io,Cloudora Admin Portal,203.0.113.14,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T15:56:55Z,olivia.kaur@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T16:12:10Z,cole.burke@cloudora.io,Outlook Web,192.0.2.32,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-10T16:14:17Z,adam.clark@cloudora.io,SharePoint Online,192.0.2.30,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-10T16:16:46Z,ethan.wells@cloudora.io,Microsoft 365,192.0.2.30,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-10T16:17:54Z,daniel.reeve@cloudora.io,Azure Portal,203.0.113.13,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T16:18:01Z,omar.farah@cloudora.io,Azure Portal,203.0.113.10,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T16:19:50Z,kian.patel@cloudora.io,Outlook Web,192.0.2.31,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-10T16:24:42Z,kian.patel@cloudora.io,SharePoint Online,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-10T16:24:42Z,gwen.muir@cloudora.io,Outlook Web,203.0.113.12,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-10T16:25:58Z,zara.aziz@cloudora.io,Microsoft Teams,203.0.113.16,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T16:26:48Z,mira.shah@cloudora.io,Azure Portal,192.0.2.31,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-10T16:28:00Z,liam.doyle@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T16:32:38Z,maya.chen@cloudora.io,SharePoint Online,203.0.113.11,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T16:36:53Z,lena.voss@cloudora.io,SharePoint Online,192.0.2.32,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-10T16:39:36Z,leah.stone@cloudora.io,Outlook Web,203.0.113.17,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T16:40:28Z,kian.patel@cloudora.io,Cloudora Admin Portal,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-10T16:44:06Z,isla.grant@cloudora.io,Azure Portal,203.0.113.15,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T16:45:46Z,dean.page@cloudora.io,Azure Portal,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-10T16:54:54Z,alba.vega@cloudora.io,Outlook Web,198.51.100.22,Manchester,United Kingdom,50126,Invalid username or password,Android 14,Chrome Mobile
2026-08-10T16:55:52Z,alba.vega@cloudora.io,Outlook Web,198.51.100.22,Manchester,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T16:58:51Z,chloe.price@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,50126,Invalid username or password,macOS 14,Safari 17
2026-08-10T16:58:51Z,joel.kerr@cloudora.io,Microsoft 365,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-10T16:59:12Z,chloe.price@cloudora.io,Microsoft 365,203.0.113.17,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T17:01:04Z,olivia.kaur@cloudora.io,Azure Portal,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-10T17:06:35Z,rhys.owen@cloudora.io,Cloudora Admin Portal,203.0.113.13,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T17:06:59Z,adam.clark@cloudora.io,Azure Portal,192.0.2.30,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-10T17:12:40Z,tara.kemp@cloudora.io,Microsoft Teams,203.0.113.14,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T17:13:53Z,dean.page@cloudora.io,SharePoint Online,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-10T17:22:29Z,cole.burke@cloudora.io,Cloudora Admin Portal,192.0.2.32,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-10T17:23:18Z,sofia.marino@cloudora.io,Microsoft 365,203.0.113.17,London,United Kingdom,50126,Invalid username or password,iOS 17,Mobile Safari
2026-08-10T17:24:16Z,sofia.marino@cloudora.io,Microsoft 365,203.0.113.17,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T17:29:16Z,alba.vega@cloudora.io,Azure Portal,198.51.100.22,Manchester,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T17:41:11Z,aria.reid@cloudora.io,Outlook Web,203.0.113.13,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T17:41:27Z,tara.kemp@cloudora.io,SharePoint Online,203.0.113.14,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T17:50:15Z,finn.gale@cloudora.io,SharePoint Online,198.51.100.24,Manchester,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-10T17:51:17Z,isla.grant@cloudora.io,Azure Portal,203.0.113.15,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-10T17:52:17Z,ryan.boyd@cloudora.io,Azure Portal,203.0.113.10,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-10T17:54:50Z,kian.patel@cloudora.io,SharePoint Online,192.0.2.31,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-10T17:55:20Z,daniel.reeve@cloudora.io,Outlook Web,203.0.113.13,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-10T18:02:15Z,freya.lynn@cloudora.io,Azure Portal,198.51.100.20,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
